date,country,confirmed_cases,deaths,recovered,vaccinations,vaccinated_pct
2022-03-13,Brazil,70,0,61,141534,90.0
2022-03-14,Brazil,79,0,72,133739,90.0
2022-03-15,Brazil,90,0,73,135450,90.0
2022-03-16,Brazil,71,0,64,119642,90.0
2022-03-17,Brazil,80,0,65,150410,90.0
2022-03-18,Brazil,78,0,59,136541,90.0
2022-03-19,Brazil,81,0,74,162323,90.0
2022-03-20,Brazil,85,0,67,147902,90.0
2022-03-21,Brazil,75,0,59,125085,90.0
2022-03-22,Brazil,77,1,55,129416,90.0
2022-03-23,Brazil,82,1,61,136727,90.0
2022-03-24,Brazil,82,0,64,124479,90.0
2022-03-25,Brazil,77,1,68,138553,90.0
2022-03-26,Brazil,88,0,68,130832,90.0
2022-03-27,Brazil,75,0,53,145995,90.0
2022-03-28,Brazil,84,0,64,116459,90.0
2022-03-29,Brazil,86,1,61,147485,90.0
2022-03-30,Brazil,84,0,61,103412,90.0
2022-03-31,Brazil,86,1,62,125309,90.0
2022-04-01,Brazil,89,1,73,134803,90.0
2022-04-02,Brazil,86,1,79,127610,90.0
2022-04-03,Brazil,98,1,84,141871,90.0
2022-04-04,Brazil,93,1,70,147069,90.0
2022-04-05,Brazil,89,0,80,157408,90.0
2022-04-06,Brazil,93,0,80,137277,90.0
2022-04-07,Brazil,94,0,81,132147,90.0
2022-04-08,Brazil,89,1,81,151351,90.0
2022-04-09,Brazil,86,1,81,122405,90.0
2022-04-10,Brazil,93,1,67,125401,90.0
2022-04-11,Brazil,85,0,73,122390,90.0
2022-04-12,Brazil,90,1,78,142030,90.0
2022-04-13,Brazil,94,1,87,149881,90.0
2022-04-14,Brazil,83,1,73,122320,90.0
2022-04-15,Brazil,91,0,85,140539,90.0
2022-04-16,Brazil,93,1,82,133405,90.0
2022-04-17,Brazil,91,0,64,122895,90.0
2022-04-18,Brazil,94,1,85,151967,90.0
2022-04-19,Brazil,91,0,73,153955,90.0
2022-04-20,Brazil,105,1,95,132111,90.0
2022-04-21,Brazil,100,1,83,142997,90.0
2022-04-22,Brazil,104,0,88,125876,90.0
2022-04-23,Brazil,105,1,77,140688,90.0
2022-04-24,Brazil,96,0,68,141060,90.0
2022-04-25,Brazil,96,0,90,139560,90.0
2022-04-26,Brazil,99,0,86,142230,90.0
2022-04-27,Brazil,104,1,97,158011,90.0
2022-04-28,Brazil,107,0,89,146163,90.0
2022-04-29,Brazil,94,1,71,154127,90.0
2022-04-30,Brazil,101,1,94,126300,90.0
2022-05-01,Brazil,117,0,108,131714,90.0
2022-05-02,Brazil,113,1,86,145671,90.0
2022-05-03,Brazil,108,0,94,141436,90.0
2022-05-04,Brazil,100,0,71,151870,90.0
2022-05-05,Brazil,107,1,84,145120,90.0
2022-05-06,Brazil,106,1,99,138719,90.0
2022-05-07,Brazil,110,1,95,149437,90.0
2022-05-08,Brazil,111,1,89,139748,90.0
2022-05-09,Brazil,105,1,81,135516,90.0
2022-05-10,Brazil,107,0,97,120880,90.0
2022-05-11,Brazil,123,0,96,134561,90.0
2022-05-12,Brazil,115,1,87,137576,90.0
2022-05-13,Brazil,99,1,93,152070,90.0
2022-05-14,Brazil,118,1,104,151464,90.0
2022-05-15,Brazil,118,2,102,160931,90.0
2022-05-16,Brazil,102,0,75,154942,90.0
2022-05-17,Brazil,89,1,76,149780,90.0
2022-05-18,Brazil,104,1,89,160244,90.0
2022-05-19,Brazil,102,1,87,159436,90.0
2022-05-20,Brazil,113,2,107,147110,90.0
2022-05-21,Brazil,105,0,80,155904,90.0
2022-05-22,Brazil,98,1,89,134886,90.0
2022-05-23,Brazil,109,1,84,147791,90.0
2022-05-24,Brazil,105,0,99,135942,90.0
2022-05-25,Brazil,112,0,91,133211,90.0
2022-05-26,Brazil,107,0,89,130093,90.0
2022-05-27,Brazil,109,1,96,144076,90.0
2022-05-28,Brazil,98,0,81,127891,90.0
2022-05-29,Brazil,91,1,83,166418,90.0
2022-05-30,Brazil,105,1,75,153129,90.0
2022-05-31,Brazil,103,0,94,169368,90.0
2022-06-01,Brazil,99,0,83,165437,90.0
2022-06-02,Brazil,109,2,80,158324,90.0
2022-06-03,Brazil,116,1,84,152351,90.0
2022-06-04,Brazil,119,1,106,167883,90.0
2022-06-05,Brazil,112,0,90,165333,90.0
2022-06-06,Brazil,108,0,82,136251,90.0
2022-06-07,Brazil,122,0,110,150625,90.0
2022-06-08,Brazil,110,1,86,130630,90.0
2022-06-09,Brazil,116,0,109,154023,90.0
2022-06-10,Brazil,111,1,88,160284,90.0
2022-06-11,Brazil,103,1,77,170499,90.0
2022-06-12,Brazil,109,0,88,122916,90.0
2022-06-13,Brazil,113,1,90,149546,90.0
2022-06-14,Brazil,103,1,91,127859,90.0
2022-06-15,Brazil,104,0,82,144350,90.0
2022-06-16,Brazil,113,0,93,143439,90.0
2022-06-17,Brazil,98,1,82,159990,90.0
2022-06-18,Brazil,113,0,104,147529,90.0
2022-06-19,Brazil,117,2,106,168609,90.0
2022-06-20,Brazil,113,1,94,160229,90.0
2022-06-21,Brazil,107,0,82,143853,90.0
2022-06-22,Brazil,114,1,94,175378,90.0
2022-06-23,Brazil,114,1,97,153241,90.0
2022-06-24,Brazil,102,0,71,165518,90.0
2022-06-25,Brazil,101,1,91,153849,90.0
2022-06-26,Brazil,92,1,71,158378,90.0
2022-06-27,Brazil,106,0,98,175496,90.0
2022-06-28,Brazil,107,1,81,169908,90.0
2022-06-29,Brazil,112,1,98,142859,90.0
2022-06-30,Brazil,96,1,84,158194,90.0
2022-07-01,Brazil,94,0,75,160548,90.0
2022-07-02,Brazil,94,1,81,142512,90.0
2022-07-03,Brazil,90,1,68,159732,90.0
2022-07-04,Brazil,92,0,71,164241,90.0
2022-07-05,Brazil,102,0,84,145657,90.0
2022-07-06,Brazil,103,0,85,167679,90.0
2022-07-07,Brazil,104,1,85,144839,90.0
2022-07-08,Brazil,92,1,84,166930,90.0
2022-07-09,Brazil,97,0,92,161473,90.0
2022-07-10,Brazil,104,0,98,135379,90.0
2022-07-11,Brazil,100,0,89,168887,90.0
2022-07-12,Brazil,98,0,80,173729,90.0
2022-07-13,Brazil,93,0,73,140981,90.0
2022-07-14,Brazil,90,0,83,147362,90.0
2022-07-15,Brazil,78,0,67,167920,90.0
2022-07-16,Brazil,90,0,63,156290,90.0
2022-07-17,Brazil,88,0,72,158786,90.0
2022-07-18,Brazil,99,0,93,134153,90.0
2022-07-19,Brazil,100,1,73,163187,90.0
2022-07-20,Brazil,86,0,71,154112,90.0
2022-07-21,Brazil,83,1,62,130000,90.0
2022-07-22,Brazil,82,0,68,159953,90.0
2022-07-23,Brazil,85,0,68,167625,90.0
2022-07-24,Brazil,83,1,60,150311,90.0
2022-07-25,Brazil,98,0,69,147289,90.0
2022-07-26,Brazil,80,0,64,176842,90.0
2022-07-27,Brazil,88,1,65,154869,90.0
2022-07-28,Brazil,88,1,64,163146,90.0
2022-07-29,Brazil,79,0,66,171922,90.0
2022-07-30,Brazil,82,0,69,132409,90.0
2022-07-31,Brazil,84,0,65,159871,90.0
2022-08-01,Brazil,88,0,77,176015,90.0
2022-08-02,Brazil,80,0,64,156578,90.0
2022-08-03,Brazil,78,1,73,148381,90.0
2022-08-04,Brazil,78,1,64,188337,90.0
2022-08-05,Brazil,87,0,79,182640,90.0
2022-08-06,Brazil,76,1,71,140429,90.0
2022-08-07,Brazil,74,0,59,178610,90.0
2022-08-08,Brazil,78,1,72,161046,90.0
2022-08-09,Brazil,72,0,64,170216,90.0
2022-08-10,Brazil,73,0,64,162924,90.0
2022-08-11,Brazil,71,1,59,186681,90.0
2022-08-12,Brazil,65,0,57,159720,90.0
2022-08-13,Brazil,68,0,50,167479,90.0
2022-08-14,Brazil,69,0,59,164270,90.0
2022-08-15,Brazil,63,0,53,165547,90.0
2022-08-16,Brazil,70,1,63,168714,90.0
2022-08-17,Brazil,61,0,54,167329,90.0
2022-08-18,Brazil,65,0,52,160396,90.0
2022-08-19,Brazil,65,0,50,156166,90.0
2022-08-20,Brazil,67,0,58,197333,90.0
2022-08-21,Brazil,67,0,49,154096,90.0
2022-08-22,Brazil,65,0,47,181112,90.0
2022-08-23,Brazil,63,0,54,174878,90.0
2022-08-24,Brazil,59,0,47,148001,90.0
2022-08-25,Brazil,58,0,47,152648,90.0
2022-08-26,Brazil,57,0,45,158976,90.0
2022-08-27,Brazil,52,0,44,189926,90.0
2022-08-28,Brazil,56,1,53,159917,90.0
2022-08-29,Brazil,39,0,33,142698,90.0
2022-08-30,Brazil,59,0,48,172418,90.0
2022-08-31,Brazil,64,0,52,157418,90.0
2022-09-01,Brazil,59,0,49,166664,90.0
2022-09-02,Brazil,47,0,43,162716,90.0
2022-09-03,Brazil,51,0,49,161198,90.0
2022-09-04,Brazil,44,0,40,154920,90.0
2022-09-05,Brazil,52,0,48,153198,90.0
2022-09-06,Brazil,32,0,30,159731,90.0
2022-09-07,Brazil,42,0,35,174657,90.0
2022-09-08,Brazil,60,0,53,178597,90.0
2022-09-09,Brazil,41,0,35,175092,90.0
2022-09-10,Brazil,41,0,31,173714,90.0
2022-09-11,Brazil,51,0,37,170319,90.0
2022-09-12,Brazil,44,0,40,171241,90.0
2022-09-13,Brazil,46,0,36,182604,90.0
2022-09-14,Brazil,39,0,33,182849,90.0
2022-09-15,Brazil,41,0,37,164879,90.0
2022-09-16,Brazil,37,0,33,174692,90.0
2022-09-17,Brazil,40,0,28,169754,90.0
2022-09-18,Brazil,39,0,32,159973,90.0
2022-09-19,Brazil,31,0,24,148611,90.0
2022-09-20,Brazil,38,0,29,147489,90.0
2022-09-21,Brazil,36,0,34,165210,90.0
2022-09-22,Brazil,32,0,27,168427,90.0
2022-09-23,Brazil,45,0,37,163712,90.0
2022-09-24,Brazil,27,0,22,205299,90.0
2022-09-25,Brazil,24,0,17,154517,90.0
2022-09-26,Brazil,35,0,25,180726,90.0
2022-09-27,Brazil,27,0,21,157313,90.0
2022-09-28,Brazil,19,0,15,201409,90.0
2022-09-29,Brazil,31,0,23,199370,90.0
2022-09-30,Brazil,33,0,28,182530,90.0
2022-10-01,Brazil,23,0,21,158170,90.0
2022-10-02,Brazil,31,0,29,167564,90.0
2022-10-03,Brazil,20,0,17,164225,90.0
2022-10-04,Brazil,30,0,25,161138,90.0
2022-10-05,Brazil,21,0,16,174096,90.0
2022-10-06,Brazil,24,0,18,160329,90.0
2022-10-07,Brazil,21,0,18,191889,90.0
2022-10-08,Brazil,32,0,28,157922,90.0
2022-10-09,Brazil,15,0,12,162689,90.0
2022-10-10,Brazil,23,0,17,159385,90.0
2022-10-11,Brazil,18,0,13,172515,90.0
2022-10-12,Brazil,29,0,22,167533,90.0
2022-10-13,Brazil,14,0,11,188475,90.0
2022-10-14,Brazil,18,0,13,165909,90.0
2022-10-15,Brazil,23,0,17,154626,90.0
2022-10-16,Brazil,15,0,11,172507,90.0
2022-10-17,Brazil,14,0,12,166383,90.0
2022-10-18,Brazil,13,0,10,181851,90.0
2022-10-19,Brazil,2,0,2,170478,90.0
2022-10-20,Brazil,9,0,8,218778,90.0
2022-10-21,Brazil,21,0,18,186753,90.0
2022-10-22,Brazil,7,0,5,170235,90.0
2022-10-23,Brazil,10,0,8,170086,90.0
2022-10-24,Brazil,13,0,10,207753,90.0
2022-10-25,Brazil,1,0,0,174024,90.0
2022-10-26,Brazil,20,0,17,174900,90.0
2022-10-27,Brazil,10,0,9,144152,90.0
2022-10-28,Brazil,15,0,13,161591,90.0
2022-10-29,Brazil,10,0,9,164574,90.0
2022-10-30,Brazil,1,0,0,186642,90.0
2022-10-31,Brazil,10,0,8,179791,90.0
2022-11-01,Brazil,1,0,0,224092,90.0
2022-11-02,Brazil,9,0,7,184455,90.0
2022-11-03,Brazil,11,0,10,172367,90.0
2022-11-04,Brazil,15,0,13,194950,90.0
2022-11-05,Brazil,10,0,8,176019,90.0
2022-11-06,Brazil,1,0,0,185615,90.0
2022-11-07,Brazil,1,0,1,220135,90.0
2022-11-08,Brazil,1,0,0,208959,90.0
2022-11-09,Brazil,1,0,0,166712,90.0
2022-11-10,Brazil,1,0,0,173868,90.0
2022-11-11,Brazil,1,0,1,171882,90.0
2022-11-12,Brazil,4,0,4,179971,90.0
2022-11-13,Brazil,1,0,0,166618,90.0
2022-11-14,Brazil,1,0,0,204208,90.0
2022-11-15,Brazil,2,0,1,175773,90.0
2022-11-16,Brazil,1,0,0,187450,90.0
2022-11-17,Brazil,7,0,5,179148,90.0
2022-11-18,Brazil,1,0,0,195519,90.0
2022-11-19,Brazil,6,0,4,181938,90.0
2022-11-20,Brazil,3,0,3,177711,90.0
2022-11-21,Brazil,3,0,3,211745,90.0
2022-11-22,Brazil,4,0,3,195646,90.0
2022-11-23,Brazil,8,0,6,181302,90.0
2022-11-24,Brazil,2,0,1,182109,90.0
2022-11-25,Brazil,2,0,2,199588,90.0
2022-11-26,Brazil,4,0,3,187528,90.0
2022-11-27,Brazil,1,0,0,183121,90.0
2022-11-28,Brazil,2,0,2,193084,90.0
2022-11-29,Brazil,1,0,1,201779,90.0
2022-11-30,Brazil,1,0,0,203049,90.0
2022-12-01,Brazil,8,0,7,181352,90.0
2022-12-02,Brazil,4,0,2,189972,90.0
2022-12-03,Brazil,1,0,0,204895,90.0
2022-12-04,Brazil,1,0,0,180910,90.0
2022-12-05,Brazil,1,0,0,172530,90.0
2022-12-06,Brazil,1,0,0,149038,90.0
2022-12-07,Brazil,6,0,5,198363,90.0
2022-12-08,Brazil,2,0,2,194131,90.0
2022-12-09,Brazil,1,0,0,216091,90.0
2022-12-10,Brazil,1,0,0,151207,90.0
2022-12-11,Brazil,1,0,0,213827,90.0
2022-12-12,Brazil,1,0,0,184516,90.0
2022-12-13,Brazil,1,0,0,173355,90.0
2022-12-14,Brazil,1,0,0,175849,90.0
2022-12-15,Brazil,7,0,5,162909,90.0
2022-12-16,Brazil,1,0,0,185345,90.0
2022-12-17,Brazil,1,0,0,179042,90.0
2022-12-18,Brazil,4,0,4,188286,90.0
2022-12-19,Brazil,3,0,2,217897,90.0
2022-12-20,Brazil,9,0,7,186632,90.0
2022-12-21,Brazil,2,0,1,141589,90.0
2022-12-22,Brazil,3,0,2,187661,90.0
2022-12-23,Brazil,1,0,0,213087,90.0
2022-12-24,Brazil,1,0,0,215456,90.0
2022-12-25,Brazil,4,0,3,198241,90.0
2022-12-26,Brazil,1,0,0,157666,90.0
2022-12-27,Brazil,8,0,7,179659,90.0
2022-12-28,Brazil,6,0,5,205163,90.0
2022-12-29,Brazil,4,0,3,199377,90.0
2022-12-30,Brazil,6,0,4,197967,90.0
2022-12-31,Brazil,1,0,0,166071,90.0
2023-01-01,Brazil,2,0,1,187610,90.0
2023-01-02,Brazil,12,0,9,172595,90.0
2023-01-03,Brazil,13,0,12,233427,90.0
2023-01-04,Brazil,3,0,3,232792,90.0
2023-01-05,Brazil,6,0,5,189840,90.0
2023-01-06,Brazil,14,0,10,200273,90.0
2023-01-07,Brazil,8,0,6,183258,90.0
2023-01-08,Brazil,5,0,4,198430,90.0
2023-01-09,Brazil,15,0,14,174055,90.0
2023-01-10,Brazil,8,0,7,170723,90.0
2023-01-11,Brazil,6,0,5,210277,90.0
2023-01-12,Brazil,6,0,5,218981,90.0
2023-01-13,Brazil,6,0,5,186677,90.0
2023-01-14,Brazil,3,0,2,219504,90.0
2023-01-15,Brazil,16,0,13,172144,90.0
2023-01-16,Brazil,11,0,8,190671,90.0
2023-01-17,Brazil,11,0,8,237296,90.0
2023-01-18,Brazil,11,0,9,181920,90.0
2023-01-19,Brazil,6,0,6,183026,90.0
2023-01-20,Brazil,21,0,17,203195,90.0
2023-01-21,Brazil,16,0,13,184512,90.0
2023-01-22,Brazil,21,0,19,210216,90.0
2023-01-23,Brazil,14,0,13,180211,90.0
2023-01-24,Brazil,17,0,14,181844,90.0
2023-01-25,Brazil,17,0,14,202443,90.0
2023-01-26,Brazil,15,0,13,155814,90.0
2023-01-27,Brazil,21,0,16,187092,90.0
2023-01-28,Brazil,20,0,17,197592,90.0
2023-01-29,Brazil,28,0,22,200965,90.0
2023-01-30,Brazil,25,0,19,193226,90.0
2023-01-31,Brazil,18,0,15,210641,90.0
2023-02-01,Brazil,19,0,15,216193,90.0
2023-02-02,Brazil,18,0,15,208288,90.0
2023-02-03,Brazil,24,0,19,232184,90.0
2023-02-04,Brazil,27,0,20,199417,90.0
2023-02-05,Brazil,29,0,24,157286,90.0
2023-02-06,Brazil,29,0,26,215745,90.0
2023-02-07,Brazil,30,0,23,216827,90.0
2023-02-08,Brazil,30,0,28,195999,90.0
2023-02-09,Brazil,29,0,24,190811,90.0
2023-02-10,Brazil,25,0,19,197229,90.0
2023-02-11,Brazil,29,0,26,211351,90.0
2023-02-12,Brazil,37,0,34,222488,90.0
2023-02-13,Brazil,33,0,28,227786,90.0
2023-02-14,Brazil,32,0,29,215147,90.0
2023-02-15,Brazil,32,0,28,204382,90.0
2023-02-16,Brazil,33,0,28,173457,90.0
2023-02-17,Brazil,28,0,19,178647,90.0
2023-02-18,Brazil,37,0,31,232574,90.0
2023-02-19,Brazil,42,0,39,173280,90.0
2023-02-20,Brazil,40,0,37,195231,90.0
2023-02-21,Brazil,34,0,30,208255,90.0
2023-02-22,Brazil,36,0,29,178020,90.0
2023-02-23,Brazil,35,0,31,199108,90.0
2023-02-24,Brazil,46,0,41,172776,90.0
2023-02-25,Brazil,36,0,27,201145,90.0
2023-02-26,Brazil,39,0,31,215567,90.0
2023-02-27,Brazil,42,0,35,178647,90.0
2023-02-28,Brazil,41,0,31,210681,90.0
2023-03-01,Brazil,47,0,39,183139,90.0
2023-03-02,Brazil,46,0,34,201105,90.0
2023-03-03,Brazil,51,0,37,197681,90.0
2023-03-04,Brazil,41,0,37,194059,90.0
2023-03-05,Brazil,39,0,33,170622,90.0
2023-03-06,Brazil,41,0,35,217583,90.0
2023-03-07,Brazil,51,0,41,219002,90.0
2023-03-08,Brazil,47,0,38,189179,90.0
2023-03-09,Brazil,61,0,56,211496,90.0
2023-03-10,Brazil,47,0,38,239973,90.0
2023-03-11,Brazil,58,0,48,222167,90.0
2023-03-12,Brazil,52,0,43,192587,90.0
2023-03-13,Brazil,52,0,41,233561,90.0
2023-03-14,Brazil,52,0,40,184949,90.0
2023-03-15,Brazil,58,0,54,209111,90.0
2023-03-16,Brazil,53,0,46,198132,90.0
2023-03-17,Brazil,48,0,40,199672,90.0
2023-03-18,Brazil,62,0,59,191414,90.0
2023-03-19,Brazil,69,0,60,210410,90.0
2023-03-20,Brazil,49,0,35,181529,90.0
2023-03-21,Brazil,46,0,44,256178,90.0
2023-03-22,Brazil,62,0,58,192148,90.0
2023-03-23,Brazil,65,0,51,237580,90.0
2023-03-24,Brazil,66,0,55,229187,90.0
2023-03-25,Brazil,61,0,54,193272,90.0
2023-03-26,Brazil,66,0,54,194892,90.0
2023-03-27,Brazil,63,0,55,195820,90.0
2023-03-28,Brazil,62,0,54,225324,90.0
2023-03-29,Brazil,63,0,48,225970,90.0
2023-03-30,Brazil,72,1,67,201747,90.0
2023-03-31,Brazil,63,0,53,234343,90.0
2023-04-01,Brazil,70,0,60,197382,90.0
2023-04-02,Brazil,67,1,56,221889,90.0
2023-04-03,Brazil,63,0,54,249765,90.0
2023-04-04,Brazil,74,0,56,214326,90.0
2023-04-05,Brazil,78,0,64,244552,90.0
2023-04-06,Brazil,71,1,62,208827,90.0
2023-04-07,Brazil,71,1,63,226608,90.0
2023-04-08,Brazil,75,0,61,176654,90.0
2023-04-09,Brazil,75,1,68,223604,90.0
2023-04-10,Brazil,64,1,53,210719,90.0
2023-04-11,Brazil,75,0,66,180526,90.0
2023-04-12,Brazil,70,1,63,198283,90.0
2023-04-13,Brazil,78,1,70,243806,90.0
2023-04-14,Brazil,79,0,74,218963,90.0
2023-04-15,Brazil,80,0,67,164502,90.0
2023-04-16,Brazil,83,0,68,214009,90.0
2023-04-17,Brazil,83,0,73,231064,90.0
2023-04-18,Brazil,76,0,55,222510,90.0
2023-04-19,Brazil,77,0,60,227337,90.0
2023-04-20,Brazil,88,1,73,227666,90.0
2023-04-21,Brazil,71,1,55,200503,90.0
2023-04-22,Brazil,85,0,77,199596,90.0
2023-04-23,Brazil,87,0,69,196151,90.0
2023-04-24,Brazil,86,1,70,207512,90.0
2023-04-25,Brazil,85,1,76,238618,90.0
2023-04-26,Brazil,84,0,59,210220,90.0
2023-04-27,Brazil,84,1,76,216384,90.0
2023-04-28,Brazil,84,1,77,186480,90.0
2023-04-29,Brazil,87,0,80,224040,90.0
2023-04-30,Brazil,77,1,61,212378,90.0
2023-05-01,Brazil,76,1,72,221401,90.0
2023-05-02,Brazil,88,0,73,206112,90.0
2023-05-03,Brazil,83,1,62,211908,90.0
2023-05-04,Brazil,83,1,72,201182,90.0
2023-05-05,Brazil,79,1,70,204440,90.0
2023-05-06,Brazil,81,1,73,247261,90.0
2023-05-07,Brazil,93,1,78,231840,90.0
2023-05-08,Brazil,92,0,82,203343,90.0
2023-05-09,Brazil,90,0,67,232839,90.0
2023-05-10,Brazil,89,1,77,212759,90.0
2023-05-11,Brazil,88,1,79,227686,90.0
2023-05-12,Brazil,89,1,82,201548,90.0
2023-05-13,Brazil,94,0,76,224169,90.0
2023-05-14,Brazil,92,1,70,210607,90.0
2023-05-15,Brazil,91,0,65,226115,90.0
2023-05-16,Brazil,86,0,63,223427,90.0
2023-05-17,Brazil,88,1,68,218922,90.0
2023-05-18,Brazil,93,1,80,221309,90.0
2023-05-19,Brazil,93,1,80,236433,90.0
2023-05-20,Brazil,90,0,83,246776,90.0
2023-05-21,Brazil,94,0,75,226933,90.0
2023-05-22,Brazil,91,1,83,247525,90.0
2023-05-23,Brazil,93,1,81,253968,90.0
2023-05-24,Brazil,90,0,80,200377,90.0
2023-05-25,Brazil,87,0,74,185203,90.0
2023-05-26,Brazil,87,0,78,239265,90.0
2023-05-27,Brazil,90,0,71,206454,90.0
2023-05-28,Brazil,88,1,82,232438,90.0
2023-05-29,Brazil,88,0,71,221095,90.0
2023-05-30,Brazil,84,1,74,252550,90.0
2023-05-31,Brazil,96,1,69,208330,90.0
2023-06-01,Brazil,89,0,74,184220,90.0
2023-06-02,Brazil,94,1,80,199337,90.0
2023-06-03,Brazil,90,0,74,204705,90.0
2023-06-04,Brazil,90,0,73,246658,90.0
2023-06-05,Brazil,92,0,70,241946,90.0
2023-06-06,Brazil,100,2,86,197893,90.0
2023-06-07,Brazil,89,0,81,272991,90.0
2023-06-08,Brazil,90,0,65,228773,90.0
2023-06-09,Brazil,88,0,70,231623,90.0
2023-06-10,Brazil,89,0,76,268581,90.0
2023-06-11,Brazil,92,0,81,225846,90.0
2023-06-12,Brazil,92,1,85,212365,90.0
2023-06-13,Brazil,88,1,64,218381,90.0
2023-06-14,Brazil,91,0,86,227210,90.0
2023-06-15,Brazil,89,1,73,225738,90.0
2023-06-16,Brazil,89,0,82,245454,90.0
2023-06-17,Brazil,93,0,85,224074,90.0
2023-06-18,Brazil,83,1,62,239454,90.0
2023-06-19,Brazil,82,0,62,223856,90.0
2023-06-20,Brazil,81,0,62,296817,90.0
2023-06-21,Brazil,91,0,84,255681,90.0
2023-06-22,Brazil,91,0,64,253071,90.0
2023-06-23,Brazil,86,0,69,237693,90.0
2023-06-24,Brazil,90,1,66,262815,90.0
2023-06-25,Brazil,81,0,57,228971,90.0
2023-06-26,Brazil,85,1,60,254806,90.0
2023-06-27,Brazil,81,0,73,213267,90.0
2023-06-28,Brazil,79,0,56,221891,90.0
2023-06-29,Brazil,82,1,71,269721,90.0
2023-06-30,Brazil,86,0,62,255752,90.0
2023-07-01,Brazil,78,0,72,228940,90.0
2023-07-02,Brazil,84,0,73,237232,90.0
2023-07-03,Brazil,83,0,58,205053,90.0
2023-07-04,Brazil,81,1,63,251882,90.0
2023-07-05,Brazil,76,1,64,195686,90.0
2023-07-06,Brazil,76,0,63,263675,90.0
2023-07-07,Brazil,75,0,60,235549,90.0
2023-07-08,Brazil,72,0,50,215465,90.0
2023-07-09,Brazil,79,1,56,235465,90.0
2023-07-10,Brazil,82,1,66,245130,90.0
2023-07-11,Brazil,73,0,59,230745,90.0
2023-07-12,Brazil,75,0,64,187248,90.0
2023-07-13,Brazil,82,0,74,237393,90.0
2023-07-14,Brazil,76,0,70,252110,90.0
2023-07-15,Brazil,77,0,69,255288,90.0
2023-07-16,Brazil,72,0,55,225758,90.0
2023-07-17,Brazil,77,0,67,275728,90.0
2023-07-18,Brazil,66,0,51,262337,90.0
2023-07-19,Brazil,71,1,61,236156,90.0
2023-07-20,Brazil,62,0,49,238376,90.0
2023-07-21,Brazil,68,0,51,186855,90.0
2023-07-22,Brazil,74,0,52,243154,90.0
2023-07-23,Brazil,70,1,57,266878,90.0
2023-07-24,Brazil,71,0,61,208169,90.0
2023-07-25,Brazil,71,0,51,202846,90.0
2023-07-26,Brazil,69,0,52,283905,90.0
2023-07-27,Brazil,68,0,64,231670,90.0
2023-07-28,Brazil,72,0,55,244389,90.0
2023-07-29,Brazil,61,0,46,224933,90.0
2023-07-30,Brazil,61,0,45,290637,90.0
2023-07-31,Brazil,65,0,52,255588,90.0
2023-08-01,Brazil,64,0,52,247071,90.0
2023-08-02,Brazil,60,0,42,213258,90.0
2023-08-03,Brazil,62,1,47,284021,90.0
2023-08-04,Brazil,61,0,53,272589,90.0
2023-08-05,Brazil,52,0,49,249052,90.0
2023-08-06,Brazil,56,0,42,218054,90.0
2023-08-07,Brazil,63,1,60,232083,90.0
2023-08-08,Brazil,59,0,52,239714,90.0
2023-08-09,Brazil,51,0,37,260223,90.0
2023-08-10,Brazil,54,0,39,264298,90.0
2023-08-11,Brazil,51,0,42,230437,90.0
2023-08-12,Brazil,55,0,41,224416,90.0
2023-08-13,Brazil,55,0,45,197255,90.0
2023-08-14,Brazil,47,0,44,245464,90.0
2023-08-15,Brazil,59,1,56,259133,90.0
2023-08-16,Brazil,50,0,40,256304,90.0
2023-08-17,Brazil,47,0,37,196328,90.0
2023-08-18,Brazil,47,0,43,238051,90.0
2023-08-19,Brazil,52,0,49,261609,90.0
2023-08-20,Brazil,42,0,35,191421,90.0
2023-08-21,Brazil,45,0,42,231934,90.0
2023-08-22,Brazil,51,0,45,275494,90.0
2023-08-23,Brazil,39,0,34,261754,90.0
2023-08-24,Brazil,44,0,33,256822,90.0
2023-08-25,Brazil,52,0,47,244044,90.0
2023-08-26,Brazil,44,0,33,269257,90.0
2023-08-27,Brazil,41,0,30,287479,90.0
2023-08-28,Brazil,40,0,33,268293,90.0
2023-08-29,Brazil,36,0,34,218645,90.0
2023-08-30,Brazil,39,0,28,246336,90.0
2023-08-31,Brazil,36,0,28,239692,90.0
2023-09-01,Brazil,39,0,36,252253,90.0
2023-09-02,Brazil,43,0,35,251651,90.0
2023-09-03,Brazil,35,0,31,272434,90.0
2023-09-04,Brazil,35,0,29,220765,90.0
2023-09-05,Brazil,31,0,28,230309,90.0
2023-09-06,Brazil,33,0,23,255688,90.0
2023-09-07,Brazil,33,0,26,275331,90.0
2023-09-08,Brazil,26,0,23,275010,90.0
2023-09-09,Brazil,33,0,27,226161,90.0
2023-09-10,Brazil,29,0,25,284880,90.0
2023-09-11,Brazil,26,0,21,250511,90.0
2023-09-12,Brazil,27,0,22,176498,90.0
2023-09-13,Brazil,25,0,22,256096,90.0
2023-09-14,Brazil,26,0,21,268229,90.0
2023-09-15,Brazil,23,0,20,295408,90.0
2023-09-16,Brazil,19,0,15,272976,90.0
2023-09-17,Brazil,13,0,9,253528,90.0
2023-09-18,Brazil,12,0,10,255443,90.0
2023-09-19,Brazil,21,0,19,244391,90.0
2023-09-20,Brazil,19,0,14,271614,90.0
2023-09-21,Brazil,7,0,5,240572,90.0
